Order ID#,Date of Order,Order Status,Customer Name,Customer Address,City,Country
250,2004-02-21T00:00:00Z,Shipped,Daedalus Designs Imports,"184, chausse de Tournai",Lille,France
251,2004-04-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
252,2004-05-18T00:00:00Z,Shipped,Tekni Collectables Inc.,7476 Moss Rd.,Newark,USA
253,2004-06-28T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
254,2004-08-02T00:00:00Z,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA
255,2004-08-27T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
256,2004-09-30T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
257,2004-10-15T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
258,2004-11-03T00:00:00Z,Shipped,Microscale Inc.,5290 North Pendale Street,NYC,USA
259,2004-11-15T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
260,2004-11-24T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
261,2005-01-05T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
262,2005-02-03T00:00:00Z,Shipped,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
263,2005-03-03T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
264,2005-04-08T00:00:00Z,Shipped,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
265,2005-05-13T00:00:00Z,Disputed,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
266,2003-01-31T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
267,2003-04-16T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
268,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
269,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
270,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
271,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
272,2003-11-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
273,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
274,2003-11-26T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
275,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
276,2004-02-12T00:00:00Z,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland
277,2004-03-15T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
278,2004-05-05T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
279,2004-07-20T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
280,2004-08-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
281,2004-09-09T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
282,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
283,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
284,2004-11-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
285,2004-11-20T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
286,2004-11-01T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
287,2004-12-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
288,2005-01-26T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
289,2005-02-17T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
290,2005-05-05T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
291,2003-03-03T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
292,2003-05-08T00:00:00Z,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France
293,2003-07-02T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
294,2003-09-05T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
295,2003-10-11T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
296,2003-11-04T00:00:00Z,Shipped,Mini Auto Werke,Kirchgasse 6,Graz,Austria
297,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
298,2003-11-20T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
299,2003-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
300,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
301,2004-02-22T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
302,2004-04-09T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
303,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
304,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
305,2004-08-02T00:00:00Z,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA
306,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
307,2003-10-04T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
308,2004-10-16T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
309,2004-11-03T00:00:00Z,Shipped,"Volvo Model Replicas, Co",Berguvsvâ€žgen  8,Lule,Sweden
310,2004-11-15T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
311,2004-11-24T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
312,2005-01-06T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
313,2005-02-08T00:00:00Z,Shipped,Boards & Toys Co.,4097 Douglas Av.,Glendale,USA
314,2005-03-03T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
315,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
316,2003-02-11T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
317,2003-04-16T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
318,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
319,2003-08-08T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
320,2003-09-28T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
321,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
322,2003-11-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
323,2003-11-14T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
324,2003-11-26T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
325,2004-01-02T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
326,2004-02-12T00:00:00Z,Shipped,"Clover Collections, Co.",25 Maiden Lane,Dublin,Ireland
327,2004-03-19T00:00:00Z,Shipped,CAF Imports,"Merchants House, 27-30 Merchant's Quay",Madrid,Spain
328,2004-05-05T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
329,2004-07-20T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
330,2004-08-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
331,2004-09-09T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
332,2004-10-14T00:00:00Z,Shipped,"AV Stores, Co.",Fauntleroy Circus,Manchester,UK
333,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
334,2004-11-05T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
335,2004-11-20T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
336,2004-12-01T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
337,2004-12-15T00:00:00Z,Shipped,Reims Collectables,59 rue de l'Abbaye,Reims,France
338,2005-01-26T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
339,2005-02-17T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
340,2005-03-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
341,2005-05-05T00:00:00Z,Shipped,Gift Depot Inc.,25593 South Bay Ln.,Bridgewater,USA
342,2003-03-03T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
343,2003-05-08T00:00:00Z,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France
344,2003-07-02T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
345,2003-09-05T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
346,2003-10-10T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
347,2003-11-04T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
348,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
349,2003-11-20T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
350,2003-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
351,2004-01-15T00:00:00Z,Shipped,Auto Canal Petit,"25, rue Lauriston",Paris,France
352,2004-02-22T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
353,2004-04-09T00:00:00Z,Shipped,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
354,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
355,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
356,2004-08-02T00:00:00Z,Shipped,Online Mini Collectables,7635 Spinnaker Dr.,Brickhaven,USA
357,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
358,2003-10-04T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
359,2004-10-16T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
360,2004-11-03T00:00:00Z,Shipped,"Volvo Model Replicas, Co",Berguvsvâ€žgen  8,Lule,Sweden
361,2004-11-15T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
362,2004-11-24T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
363,2005-01-06T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
364,2005-02-09T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
365,2005-03-03T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
366,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
367,2003-01-31T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
368,2003-04-04T00:00:00Z,Shipped,Classic Legends Inc.,5905 Pompton St.,NYC,USA
369,2003-06-03T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
370,2003-08-01T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
371,2003-09-21T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
372,2003-10-22T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
373,2003-11-06T00:00:00Z,Shipped,"Stylish Desk Decors, Co.",35 King George,London,UK
374,2003-11-14T00:00:00Z,Shipped,"Iberia Gift Imports, Corp.","C/ Romero, 33",Sevilla,Spain
375,2003-11-25T00:00:00Z,Shipped,Mini Classics,3758 North Pendale Street,White Plains,USA
376,2003-12-09T00:00:00Z,Shipped,Diecast Collectables,6251 Ingle Ln.,Boston,USA
377,2004-02-10T00:00:00Z,Shipped,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,USA
378,2004-03-11T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
379,2004-05-05T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
380,2004-06-15T00:00:00Z,Shipped,Handji Gifts& Co,Village Close - 106 Linden Road Sandown,Singapore,Singapore
381,2004-07-20T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
382,2004-08-19T00:00:00Z,Shipped,Diecast Classics Inc.,7586 Pompton St.,Allentown,USA
383,2004-09-08T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
384,2004-10-13T00:00:00Z,Shipped,Marta's Replicas Co.,39323 Spinnaker Dr.,Cambridge,USA
385,2004-10-22T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
386,2004-11-05T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
387,2004-11-20T00:00:00Z,Shipped,"La Corne D'abondance, Co.","265, boulevard Charonne",Paris,France
388,2004-12-01T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
389,2004-12-10T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
390,2005-01-23T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
391,2005-02-17T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
392,2005-05-03T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
393,2005-05-31T00:00:00Z,In Process,La Rochelle Gifts,"67, rue des Cinquante Otages",Nantes,France
394,2003-03-03T00:00:00Z,Shipped,Cruz & Sons Co.,15 McCallum Street - NatWest Center #13-03,Makati City,Philippines
395,2003-05-08T00:00:00Z,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France
396,2003-07-02T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
397,2003-09-05T00:00:00Z,Shipped,Collectables For Less Inc.,7825 Douglas Av.,Brickhaven,USA
398,2003-10-11T00:00:00Z,Shipped,"Men 'R' US Retailers, Ltd.",6047 Douglas Av.,Los Angeles,USA
399,2003-11-04T00:00:00Z,Shipped,Mini Auto Werke,Kirchgasse 6,Graz,Austria
400,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
401,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
402,2003-12-02T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
403,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
404,2004-02-22T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
405,2004-04-12T00:00:00Z,Shipped,"Oulu Toy Supplies, Inc.",Torikatu 38,Oulu,Finland
406,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
407,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
408,2004-08-04T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
409,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
410,2003-10-04T00:00:00Z,Shipped,"Blauer See Auto, Co.",Lyonerstr. 34,Frankfurt,Germany
411,2004-10-16T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
412,2004-11-04T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
413,2004-11-15T00:00:00Z,Shipped,Land of Toys Inc.,897 Long Airport Avenue,NYC,USA
414,2004-11-24T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
415,2005-01-06T00:00:00Z,Shipped,Suominen Souveniers,"Software Engineering Center, SEC Oy",Espoo,Finland
416,2005-02-09T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
417,2005-03-03T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
418,2005-04-14T00:00:00Z,Shipped,Mini Caravy,"24, place Kluber",Strasbourg,France
419,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
420,2003-01-29T00:00:00Z,Shipped,Baane Mini Imports,Erling Skakkes gate 78,Stavern,Norway
421,2003-03-26T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
422,2003-05-28T00:00:00Z,Shipped,"Corrida Auto Replicas, Ltd","C/ Araquil, 67",Madrid,Spain
423,2003-07-24T00:00:00Z,Shipped,Technics Stores Inc.,9408 Furth Circle,Burlingame,USA
424,2003-09-19T00:00:00Z,Shipped,"Dragon Souveniers, Ltd.","Bronz Sok., Bronz Apt. 3/6 Tesvikiye",Singapore,Singapore
425,2003-10-21T00:00:00Z,Resolved,Mini Auto Werke,Kirchgasse 6,Graz,Austria
426,2003-11-06T00:00:00Z,Shipped,"Australian Gift Network, Co",31 Duncan St. West End,South Brisbane,Australia
427,2003-11-13T00:00:00Z,Shipped,"Classic Gift Ideas, Inc",782 First Street,Philadelphia,USA
428,2003-11-25T00:00:00Z,Shipped,"Saveley & Henriot, Co.","2, rue du Commerce",Lyon,France
429,2003-12-05T00:00:00Z,Shipped,Canadian Gift Exchange Network,1900 Oak St.,Vancouver,Canada
430,2004-01-29T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
431,2004-03-10T00:00:00Z,Shipped,Cambridge Collectables Co.,4658 Baden Av.,Cambridge,USA
432,2004-05-04T00:00:00Z,Shipped,Super Scale Inc.,567 North Pendale Street,New Haven,USA
433,2004-06-15T00:00:00Z,Shipped,"Tokyo Collectables, Ltd",2-2-8 Roppongi,Minato-ku,Japan
434,2004-07-19T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
435,2004-08-17T00:00:00Z,Shipped,Amica Models & Co.,Via Monte Bianco 34,Torino,Italy
436,2004-09-08T00:00:00Z,Shipped,Scandinavian Gift Ideas,?kergatan 24,Boras,Sweden
437,2004-10-11T00:00:00Z,Shipped,Auto Assoc. & Cie.,"67, avenue de l'Europe",Versailles,France
438,2004-10-21T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
439,2004-11-04T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
440,2004-11-18T00:00:00Z,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,USA
441,2004-11-29T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
442,2004-12-10T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
443,2005-01-20T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
444,2005-02-17T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
445,2005-03-09T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
446,2005-05-01T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
447,2005-05-31T00:00:00Z,In Process,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
448,2003-03-10T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
449,2003-05-08T00:00:00Z,Shipped,Marseille Mini Autos,"12, rue des Bouchers",Marseille,France
450,2003-07-04T00:00:00Z,Shipped,Alpha Cognac,1 rue Alsace-Lorraine,Toulouse,France
451,2003-09-11T00:00:00Z,Shipped,"Anna's Decorations, Ltd",201 Miller Street,North Sydney,Australia
452,2003-10-17T00:00:00Z,Shipped,Heintze Collectables,Smagsloget 45,Aaarhus,Denmark
453,2003-11-05T00:00:00Z,Shipped,Quebec Home Shopping Network,43 rue St. Laurent,Montreal,Canada
454,2003-11-12T00:00:00Z,Shipped,Herkku Gifts,"Drammen 121, PR 744 Sentrum",Bergen,Norway
455,2003-11-20T00:00:00Z,Shipped,Online Diecast Creations Co.,2304 Long Airport Avenue,Nashua,USA
456,2003-12-02T00:00:00Z,Shipped,Muscle Machine Inc,4092 Furth Circle,NYC,USA
457,2004-01-16T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
458,2004-02-22T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
459,2004-04-13T00:00:00Z,Shipped,Osaka Souveniers Co.,"Dojima Avanza 4F, 1-6-20 Dojima, Kita-ku",Osaka,Japan
460,2004-06-01T00:00:00Z,Cancelled,"UK Collectables, Ltd.",Berkeley Gardens 12  Brewery,Liverpool,UK
461,2004-07-06T00:00:00Z,Shipped,L'ordine Souveniers,Strada Provinciale 124,Reggio Emilia,Italy
462,2004-08-06T00:00:00Z,Shipped,Signal Gift Stores,8489 Strong St.,Las Vegas,USA
463,2004-08-30T00:00:00Z,Shipped,"Vida Sport, Ltd",Grenzacherweg 237,Gensve,Switzerland
464,2003-10-05T00:00:00Z,Shipped,"Norway Gifts By Mail, Co.","Drammensveien 126 A, PB 744 Sentrum",Oslo,Norway
465,2004-10-16T00:00:00Z,Shipped,"Toms Spezialitten, Ltd",Mehrheimerstr. 369,Koln,Germany
466,2004-11-04T00:00:00Z,Shipped,FunGiftIdeas.com,1785 First Street,New Bedford,USA
467,2004-11-17T00:00:00Z,Shipped,Motor Mint Distributors Inc.,11328 Douglas Av.,Philadelphia,USA
468,2004-11-24T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
469,2004-12-09T00:00:00Z,Shipped,Lyon Souveniers,27 rue du Colonel Pierre Avia,Paris,France
470,2005-01-07T00:00:00Z,Shipped,Mini Creations Ltd.,4575 Hillside Dr.,New Bedford,USA
471,2005-02-09T00:00:00Z,Shipped,"Toys of Finland, Co.",Keskuskatu 45,Helsinki,Finland
472,2005-03-04T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
473,2005-04-15T00:00:00Z,Disputed,Danish Wholesale Imports,Vinb'ltet 34,Kobenhavn,Denmark
474,2005-05-17T00:00:00Z,Shipped,Salzburg Collectables,Geislweg 14,Salzburg,Austria
475,2003-01-10T00:00:00Z,Shipped,Vitachrome Inc.,2678 Kingston Rd.,NYC,USA
476,2003-03-25T00:00:00Z,Shipped,Mini Wheels Co.,5557 North Pendale Street,San Francisco,USA
477,2003-05-21T00:00:00Z,Shipped,"Australian Collectors, Co.",636 St Kilda Road,Melbourne,Australia
478,2003-07-16T00:00:00Z,Shipped,Souveniers And Things Co.,"Monitor Money Building, 815 Pacific Hwy",Chatswood,Australia
479,2003-09-12T00:00:00Z,Shipped,Signal Collectibles Ltd.,2793 Furth Circle,Brisbane,USA
480,2003-10-18T00:00:00Z,Shipped,Corporate Gift Ideas Co.,7734 Strong St.,San Francisco,USA
481,2003-11-05T00:00:00Z,Shipped,Rovelli Gifts,Via Ludovico il Moro 22,Bergamo,Italy
482,2003-11-12T00:00:00Z,Shipped,Mini Gifts Distributors Ltd.,5677 Strong St.,San Rafael,USA
483,2003-11-21T00:00:00Z,Shipped,"Australian Collectables, Ltd",7 Allen Street,Glen Waverly,Australia
484,2003-12-03T00:00:00Z,Shipped,Euro Shopping Channel,"C/ Moralzarzal, 86",Madrid,Spain
485,2004-01-29T00:00:00Z,Shipped,West Coast Collectables Co.,3675 Furth Circle,Burbank,USA
